Tarih,Sayaç Etso Kodu,Üretim Miktari (MWh),Tüketim Miktari (MWh),Çekis Endüktif (MWh),Çekis Kapasitif (MWh),Veris Endüktif (MWh),Veris Kapasitif (MWh)
2023-08-01 12:45:00,40Z0000379854267,0,"2,782","0,015",0,0,"0,017"
2023-08-01 12:45:00,40Z0000379854275,0,"7,649","0,488",0,0,0
2023-08-01 12:45:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 12:45:00,40Z000099531620J,"0,7",0,0,"0,136",0,0
2023-08-01 12:45:00,40Z000099531621H,"0,874",0,0,"0,298",0,0
2023-08-01 12:45:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 12:45:00,40Z0001561011717,0,0,0,0,"0,054","0,03"
2023-08-01 12:45:00,40Z000156101300M,0,0,0,0,"0,056","0,028"
2023-08-01 12:45:00,40Z100001140176N,0,"0,898",0,0,0,"0,116"
2023-08-01 13:00:00,40Z000000186720U,0,"0,005",0,0,0,"0,028"
2023-08-01 13:00:00,40Z000001668245U,0,"0,002",0,0,0,"0,015"
2023-08-01 13:00:00,40Z000070752663N,"0,905",0,0,0,"0,003",0
2023-08-01 13:00:00,40Z000000006678L,0,"11,772","0,131",0,0,0
2023-08-01 13:00:00,40Z000000006679J,"5,472",0,0,0,"0,385",0
2023-08-01 13:00:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 13:00:00,40Z000000006683S,"2,524",0,0,"0,101",0,0
2023-08-01 13:00:00,40Z000000006684Q,"5,394",0,0,"0,097",0,0
2023-08-01 13:00:00,40Z000000006686M,0,"1,521","0,186",0,0,0
2023-08-01 13:00:00,40Z000000006687K,0,"1,55","0,443",0,0,0
2023-08-01 13:00:00,40Z000000006688I,0,"0,45",0,0,0,"0,04"
2023-08-01 13:00:00,40Z000000006689G,0,"0,73","0,773",0,0,0
2023-08-01 13:00:00,40Z000000006986A,"1,735",0,0,"0,465",0,0
2023-08-01 13:00:00,40Z000000007315F,0,"5,703","0,994",0,0,0
2023-08-01 13:00:00,40Z000000008044F,"3,587",0,0,"1,046",0,0
2023-08-01 13:00:00,40Z000000008046B,0,"0,739","0,019",0,0,0
2023-08-01 13:00:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 13:00:00,40Z000000009920P,0,"0,539","0,477",0,0,0
2023-08-01 13:00:00,40Z000000077651V,"2,738",0,0,0,"0,189",0
2023-08-01 13:00:00,40Z000000081261V,"2,746",0,0,0,"0,184",0
2023-08-01 13:00:00,40Z000000099310Z,"0,9",0,0,0,"0,11",0
2023-08-01 13:00:00,40Z000000099623J,0,0,0,0,0,0
2023-08-01 13:00:00,40Z0000007484327,0,"0,45",0,0,0,"0,04"
2023-08-01 13:00:00,40Z000000954315B,0,"0,743","0,001",0,0,"0,007"
2023-08-01 13:00:00,40Z000001027858V,0,"1,371","0,372",0,0,0
2023-08-01 13:00:00,40Z000001027876T,0,"1,416","0,386",0,0,0
2023-08-01 13:00:00,40Z000001027885S,0,"0,978",0,0,0,"0,142"
2023-08-01 13:00:00,40Z000001233161X,0,"0,413","0,052",0,0,0
2023-08-01 13:00:00,40Z0000013748268,0,"0,761","0,895",0,0,0
2023-08-01 13:00:00,40Z000007706314S,0,"14,33","0,55",0,0,0
2023-08-01 13:00:00,40Z000007706315Q,0,"8,96","1,22",0,0,0
2023-08-01 13:00:00,40Z0000078956113,0,0,0,0,0,0
2023-08-01 13:00:00,40Z000007895723T,"3,712",0,0,0,"0,215",0
2023-08-01 13:00:00,40Z0000081007898,0,"5,07","1,59",0,0,0
2023-08-01 13:00:00,40Z000008100791L,0,"0,02",0,0,0,"0,34"
2023-08-01 13:00:00,40Z0000379854267,0,"2,744","0,029",0,0,"0,02"
2023-08-01 13:00:00,40Z0000379854275,0,"7,601","0,447",0,0,0
2023-08-01 13:00:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 13:00:00,40Z000099531620J,"0,701",0,0,"0,134",0,0
2023-08-01 13:00:00,40Z000099531621H,"0,862",0,0,"0,297",0,0
2023-08-01 13:00:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 13:00:00,40Z0001561011717,0,0,0,0,"0,05","0,033"
2023-08-01 13:00:00,40Z000156101300M,0,0,0,0,"0,061","0,021"
2023-08-01 13:00:00,40Z100001140176N,0,"0,939",0,0,0,"0,118"
2023-08-01 13:15:00,40Z000000186720U,0,"0,005",0,0,0,"0,029"
2023-08-01 13:15:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-01 13:15:00,40Z000070752663N,"0,91",0,0,0,"0,004",0
2023-08-01 13:15:00,40Z000000006678L,0,"11,822","0,089",0,0,0
2023-08-01 13:15:00,40Z000000006679J,"5,288",0,0,0,"0,369",0
2023-08-01 13:15:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 13:15:00,40Z000000006683S,"2,524",0,0,"0,102",0,0
2023-08-01 13:15:00,40Z000000006684Q,"5,372",0,0,"0,058",0,0
2023-08-01 13:15:00,40Z000000006686M,0,"1,653","0,268",0,0,0
2023-08-01 13:15:00,40Z000000006687K,0,"1,685","0,524",0,0,0
2023-08-01 13:15:00,40Z000000006688I,0,"0,49",0,0,0,"0,05"
2023-08-01 13:15:00,40Z000000006689G,0,"0,785","0,757",0,0,0
2023-08-01 13:15:00,40Z000000006986A,"1,818",0,0,"0,454",0,0
2023-08-01 13:15:00,40Z000000007315F,0,"5,895","0,988",0,0,0
2023-08-01 13:15:00,40Z000000008044F,"3,563",0,0,"1,001",0,0
2023-08-01 13:15:00,40Z000000008046B,0,"0,747","0,024",0,0,0
2023-08-01 13:15:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 13:15:00,40Z000000009920P,0,"0,548","0,467",0,0,0
2023-08-01 13:15:00,40Z000000077651V,"2,646",0,0,0,"0,18",0
2023-08-01 13:15:00,40Z000000081261V,"2,654",0,0,0,"0,176",0
2023-08-01 13:15:00,40Z000000099310Z,"0,9",0,0,0,"0,1",0
2023-08-01 13:15:00,40Z000000099623J,0,0,0,0,0,0
2023-08-01 13:15:00,40Z0000007484327,0,"0,48",0,0,0,"0,05"
2023-08-01 13:15:00,40Z000000954315B,0,"0,75","0,003",0,0,"0,004"
2023-08-01 13:15:00,40Z000001027858V,0,"1,413","0,383",0,0,0
2023-08-01 13:15:00,40Z000001027876T,0,"1,457","0,398",0,0,0
2023-08-01 13:15:00,40Z000001027885S,0,"1,059",0,0,0,"0,124"
2023-08-01 13:15:00,40Z000001233161X,0,"0,414","0,05",0,0,0
2023-08-01 13:15:00,40Z0000013748268,0,"0,82","0,877",0,0,0
2023-08-01 13:15:00,40Z000007706314S,0,"14,27","0,46",0,0,0
2023-08-01 13:15:00,40Z000007706315Q,0,9,"1,2",0,0,0
2023-08-01 13:15:00,40Z0000078956113,0,0,0,0,0,0
2023-08-01 13:15:00,40Z000007895723T,"3,672",0,0,0,"0,19",0
2023-08-01 13:15:00,40Z0000081007898,0,"5,2","1,62",0,0,0
2023-08-01 13:15:00,40Z000008100791L,0,"0,04",0,0,0,"0,34"
2023-08-01 13:15:00,40Z0000379854267,0,"2,807","0,029",0,0,"0,019"
2023-08-01 13:15:00,40Z0000379854275,0,"7,692","0,485",0,0,0
2023-08-01 13:15:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 13:15:00,40Z000099531620J,"0,715",0,0,"0,127",0,0
2023-08-01 13:15:00,40Z000099531621H,"0,889",0,0,"0,291",0,0
2023-08-01 13:15:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 13:15:00,40Z0001561011717,0,0,0,0,"0,052","0,031"
2023-08-01 13:15:00,40Z000156101300M,0,0,0,0,"0,057","0,026"
2023-08-01 13:15:00,40Z100001140176N,0,"1,032",0,0,0,"0,101"
2023-08-01 13:30:00,40Z000000186720U,0,"0,004",0,0,0,"0,028"
2023-08-01 13:30:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-01 13:30:00,40Z000070752663N,"0,903",0,0,"0,001","0,004",0
2023-08-01 13:30:00,40Z000000006678L,0,"12,046","0,133",0,0,0
2023-08-01 13:30:00,40Z000000006679J,"4,834",0,0,0,"0,364",0
2023-08-01 13:30:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 13:30:00,40Z000000006683S,"2,523",0,0,"0,101",0,0
2023-08-01 13:30:00,40Z000000006684Q,"5,359",0,0,"0,045",0,0
2023-08-01 13:30:00,40Z000000006686M,0,"0,929","0,426",0,0,0
2023-08-01 13:30:00,40Z000000006687K,0,"0,95","0,683",0,0,0
2023-08-01 13:30:00,40Z000000006688I,0,"0,57",0,0,0,"0,05"
2023-08-01 13:30:00,40Z000000006689G,0,"0,874","0,746",0,0,0
2023-08-01 13:30:00,40Z000000006986A,"1,837",0,0,"0,461",0,0
2023-08-01 13:30:00,40Z000000007315F,0,"5,397","0,957",0,0,0
2023-08-01 13:30:00,40Z000000008044F,"3,439",0,0,"0,966",0,0
2023-08-01 13:30:00,40Z000000008046B,0,"0,726","0,014",0,0,"0,001"
2023-08-01 13:30:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 13:30:00,40Z000000009920P,0,"0,841","0,503",0,0,0
2023-08-01 13:30:00,40Z000000077651V,"2,419",0,0,0,"0,177",0
2023-08-01 13:30:00,40Z000000081261V,"2,426",0,0,0,"0,174",0
2023-08-01 13:30:00,40Z000000099310Z,"0,9",0,0,0,"0,1",0
2023-08-01 13:30:00,40Z000000099623J,0,0,0,0,0,0
2023-08-01 13:30:00,40Z0000007484327,0,"0,57",0,0,0,"0,05"
2023-08-01 13:30:00,40Z000000954315B,0,"0,729",0,0,0,"0,012"
2023-08-01 13:30:00,40Z000001027858V,0,"1,459","0,39",0,0,0
